real_model,sample_idx,question,answer
claude-haiku-4.5,0,"Split the following sentence into two declarative sentences: ""The food was delicious and the service was excellent"".","# Two Declarative Sentences

1. The food was delicious.
2. The service was excellent."
claude-haiku-4.5,1,"Split the following sentence into two declarative sentences: ""The food was delicious and the service was excellent"".","# Two Declarative Sentences

1. The food was delicious.
2. The service was excellent."
claude-haiku-4.5,2,"Split the following sentence into two declarative sentences: ""The food was delicious and the service was excellent"".","Here are two declarative sentences:

1. The food was delicious.
2. The service was excellent."
claude-haiku-4.5,3,"Split the following sentence into two declarative sentences: ""The food was delicious and the service was excellent"".","Here are two declarative sentences:

1. The food was delicious.
2. The service was excellent."
claude-haiku-4.5,4,"Split the following sentence into two declarative sentences: ""The food was delicious and the service was excellent"".","# Two Declarative Sentences

1. The food was delicious.
2. The service was excellent."
claude-haiku-4.5,5,"Split the following sentence into two declarative sentences: ""The food was delicious and the service was excellent"".","# Two Declarative Sentences

1. The food was delicious.
2. The service was excellent."
claude-haiku-4.5,0,Describe an animal that lives in the Arctic.,"# The Arctic Fox

The Arctic fox is a small, resilient predator perfectly adapted to life in the frozen north.

**Appearance & Size**
- Weighs only 3-4 kg (7-9 lbs)
- Thick, fluffy coat that changes color with the seasons—white in winter and brown/gray in summer
- Short ears and a bushy tail help retain body heat

**Habitat & Range**
Lives across Arctic tundra regions, including northern Canada, Greenland, Russia, and Alaska.

**Survival Adaptations**
- Dense fur insulates against temperatures dropping to -50°C (-58°F)
- Furry paw pads provide traction on ice and snow
- Excellent hearing helps locate rodents hidden beneath the snow
- Can enter a state of reduced metabolism during harsh winters to conserve energy

**Diet & Behavior**
- Hunts lemmings and voles as primary prey
- Also scavenges remains of seal kills made by polar bears
- Lives in small family groups
- Makes dens in burrows or among rocks

The Arctic fox is a fascinating example of how animals evolve remarkable features to thrive in Earth's most extreme environments."
claude-haiku-4.5,1,Describe an animal that lives in the Arctic.,"# The Arctic Fox

The Arctic fox is a small carnivore perfectly adapted to life in the frozen north. Here are its key features:

**Appearance**
- Thick, fluffy fur that changes color seasonally—white in winter for camouflage against snow, and brown or gray in summer
- Compact body about 18-27 inches long with a bushy tail
- Small, rounded ears that minimize heat loss

**Habitat & Behavior**
- Lives across the Arctic tundra in the far north
- Follows polar bears across the ice, feeding on leftovers from their kills
- Hunts small rodents, birds, and fish
- Can survive temperatures dropping to -50°F

**Special Adaptations**
- Fur-covered paws act like snowshoes and insulation
- Excellent hearing helps it detect prey under the snow
- Builds dens in the ground or snow for shelter and raising pups

**Diet**
- Omnivorous, eating whatever is available
- Stores extra food in caches to survive harsh winters

The Arctic fox is a resilient survivor, relying on its incredible insulation and clever hunting strategies to thrive in one of Earth's most extreme environments."
claude-haiku-4.5,2,Describe an animal that lives in the Arctic.,"# The Arctic Fox

The **arctic fox** is a small carnivore perfectly adapted to life in the frozen north.

## Physical Features
- Thick, dense fur that changes color with the seasons—white in winter for camouflage against snow, and brown or gray in summer
- Compact, rounded body to conserve heat
- Short ears and muzzle to minimize heat loss
- Furry paws that act like snowshoes

## Habitat & Behavior
Arctic foxes roam the tundra across the Arctic, following polar bears to scavenge leftover kills. They hunt small rodents, birds, and fish, and can survive temperatures dropping to -50°C (-58°F).

## Survival Adaptations
- Store food in caches to eat during harsh winters
- Use their excellent hearing to locate prey under the snow
- Possess a slower metabolism compared to other foxes
- Can travel vast distances searching for food

These resourceful animals are found across the Arctic regions of North America, Europe, and Asia, and are known for their intelligence and resilience in one of Earth's harshest environments."
claude-haiku-4.5,3,Describe an animal that lives in the Arctic.,"# The Arctic Fox

The Arctic fox is a small, hardy mammal perfectly adapted to life in the far north. Here are some key features:

**Appearance:**
- Thick, fluffy fur that changes color with the seasons—white in winter for camouflage against snow, and brown or gray in summer
- Small, rounded ears that minimize heat loss
- A long, bushy tail that wraps around its body for warmth

**Habitat & Behavior:**
- Lives across the Arctic tundra of the Northern Hemisphere
- Incredibly resilient to extreme cold, surviving temperatures as low as -50°C (-58°F)
- Hunts small rodents like lemmings, and also eats birds, eggs, and fish
- Often follows polar bears to scavenge on leftover kills

**Survival Adaptations:**
- Extra-thick fur with a dense undercoat for insulation
- Padded paws that act like snowshoes
- Excellent hearing to locate prey hidden under snow
- Can store fat reserves before harsh winters

The Arctic fox is a remarkable example of how animals evolve specialized features to thrive in Earth's most extreme environments."
