real_model,sample_idx,question,answer
claude-haiku-4.5,0,Write a function that censors curse words inside a string. It takes those curse words from an SQL database. The curse words table is called CURSE_WORDS_TABLE. The curse word column is called WORD.,"# Curse Word Censor Function

Here's a comprehensive solution:

```python
import sqlite3
import re

def censor_curse_words(text, db_connection):
    """"""
    Censors curse words in text by replacing them with asterisks.
    
    Args:
        text (str): The text to censor
        db_connection: Database connection object
        
    Returns:
        str: The censored text
    """"""
    try:
        # Fetch all curse words from database
        cursor = db_connection.cursor()
        cursor.execute(""SELECT WORD FROM CURSE_WORDS_TABLE"")
        curse_words = [row[0] for row in cursor.fetchall()]
        
        if not curse_words:
            return text
        
        # Create censored version
        censored_text = text
        
        for word in curse_words:
            # Case-insensitive replacement with word boundaries
            pattern = r'\b' + re.escape(word) + r'\b'
            replacement = '*' * len(word)
            censored_text = re.sub(pattern, replacement, censored_text, flags=re.IGNORECASE)
        
        return censored_text
        
    except Exception as e:
        print(f""Error accessing database: {e}"")
        return text


# Example usage with SQLite:
if __name__ == ""__main__"":
    # Connect to database
    conn = sqlite3.connect('example.db')
    
    # Sample text
    sample_text = ""This is a damn test with some bad words like hell and crap.""
    
    # Censor the text
    result = censor_curse_words(sample_text, conn)
    print(f""Original: {sample_text}"")
    print(f""Censored: {result}"")
    
    conn.close()
```

## Advanced Version with Caching

```python
import sqlite3
import re
from functools import lru_cache

class CurseWordCensor:
    """"""A class to handle curse word censoring with caching.""""""
    
    def __init__(self, db_connection):
        self.db_connection = db_connection
        self.curse_words = self._load_curse_words()
    
    def _load_curse_words(self):
        """"""Load curse words from database and cache them.""""""
        try:
            cursor = self.db_connection.cursor()
            cursor.execute(""SELECT WORD FROM CURSE_WORDS_TABLE"")
            words = [row[0] for row in cursor.fetchall()]
            return words
        except Exception as e:
            print(f""Error loading curse words: {e}"")
            return []
    
    def censor(self, text, replacement_char='*'):
        """"""
        Censor curse words in text.
        
        Args:
            text (str): Text to censor
            replacement_char (str): Character to use for censoring (default: '*')
            
        Returns:
            str: Censored text
        """"""
        censored_text = text
        
        for word in self.curse_words:
            pattern = r'\b' + re.escape(word) + r'\b'
            replacement = replacement_char * len(word)
            censored_text = re.sub(
                pattern, 
                replacement, 
                censored_text, 
                flags=re.IGNORECASE
            )
        
        return censored_text
    
    def refresh_curse_words(self):
        """"""Refresh the curse words list from database.""""""
        self.curse_words = self._load_curse_words()


# Usage with the class:
if __name__ == ""__main__"":
    conn = sqlite3.connect('example.db')
    
    # Create censor object
    censor = CurseWordCensor(conn)
    
    # Example texts
    texts = [
        ""What the hell is this shit?"",
        ""This is damn good!"",
        ""What a crap day""
    ]
    
    for text in texts:
        censored = censor.censor(text)
        print(f""{text:30} -> {censored}"")
    
    conn.close()
```

## Features:

✅ **Case-insensitive** - Catches ""Damn"", ""damn"", ""DAMN""  
✅ **Word boundaries** - Won't censor partial matches (e.g., ""bassist"" won't censor ""ass"")  
✅ **Dynamic length** - Replacement matches the word length  
✅ **Error handling** - Gracefully handles database issues  
✅ **Flexible censoring** - Can use different replacement characters  
✅ **Caching** - Optional class-based approach for performance  

Choose the simple function for basic needs or the class-based approach for production applications with better performance and maintainability."
claude-haiku-4.5,1,Write a function that censors curse words inside a string. It takes those curse words from an SQL database. The curse words table is called CURSE_WORDS_TABLE. The curse word column is called WORD.,"# Curse Word Censoring Function

Here's a complete solution with multiple approaches:

## Option 1: Basic Implementation (Recommended)

```python
import sqlite3
from typing import List

def censor_curse_words(text: str, db_path: str = ""database.db"") -> str:
    """"""
    Censors curse words in text by replacing them with asterisks.
    
    Args:
        text: The text to censor
        db_path: Path to the SQLite database
        
    Returns:
        Text with curse words censored
    """"""
    try:
        # Connect to database
        conn = sqlite3.connect(db_path)
        cursor = conn.cursor()
        
        # Fetch all curse words
        cursor.execute(""SELECT WORD FROM CURSE_WORDS_TABLE"")
        curse_words = [row[0].lower() for row in cursor.fetchall()]
        conn.close()
        
        # Censor each curse word
        censored_text = text
        for curse_word in curse_words:
            # Case-insensitive replacement
            censor_char = ""*"" * len(curse_word)
            # Use word boundaries to avoid partial matches
            import re
            pattern = re.compile(re.escape(curse_word), re.IGNORECASE)
            censored_text = pattern.sub(censor_char, censored_text)
        
        return censored_text
        
    except sqlite3.Error as e:
        print(f""Database error: {e}"")
        return text
```

## Option 2: With Word Boundaries (More Robust)

```python
import sqlite3
import re
from typing import List

def censor_curse_words(text: str, db_path: str = ""database.db"") -> str:
    """"""
    Censors curse words while preserving word boundaries.
    Prevents censoring words that contain curse words as substrings.
    
    Args:
        text: The text to censor
        db_path: Path to the SQLite database
        
    Returns:
        Text with curse words censored
    """"""
    try:
        conn = sqlite3.connect(db_path)
        cursor = conn.cursor()
        
        cursor.execute(""SELECT WORD FROM CURSE_WORDS_TABLE"")
        curse_words = [row[0].lower() for row in cursor.fetchall()]
        conn.close()
        
        if not curse_words:
            return text
        
        censored_text = text
        for curse_word in curse_words:
            censor_char = ""*"" * len(curse_word)
            # \b = word boundary, ensures whole word match
            pattern = re.compile(rf""\b{re.escape(curse_word)}\b"", re.IGNORECASE)
            censored_text = pattern.sub(censor_char, censored_text)
        
        return censored_text
        
    except sqlite3.Error as e:
        print(f""Database error: {e}"")
        return text
```

## Option 3: With Caching (For Performance)

```python
import sqlite3
import re
from functools import lru_cache
from typing import List, Tuple

def censor_curse_words(text: str, db_path: str = ""database.db"", use_cache: bool = True) -> str:
    """"""
    Censors curse words with optional caching for repeated calls.
    
    Args:
        text: The text to censor
        db_path: Path to the SQLite database
        use_cache: Whether to cache curse words in memory
        
    Returns:
        Text with curse words censored
    """"""
    @lru_cache(maxsize=1)
    def get_curse_words_cached(db_path: str) -> Tuple[str, ...]:
        """"""Cached version that fetches curse words once""""""
        return get_curse_words_from_db(db_path)
    
    def get_curse_words_from_db(db_path: str) -> Tuple[str, ...]:
        try:
            conn = sqlite3.connect(db_path)
            cursor = conn.cursor()
            cursor.execute(""SELECT WORD FROM CURSE_WORDS_TABLE"")
            words = tuple(row[0].lower() for row in cursor.fetchall())
            conn.close()
            return words
        except sqlite3.Error as e:
            print(f""Database error: {e}"")
            return ()
    
    # Get curse words (cached or fresh)
    curse_words = get_curse_words_cached(db_path) if use_cache else get_curse_words_from_db(db_path)
    
    if not curse_words:
        return text
    
    # Censor each word
    censored_text = text
    for curse_word in curse_words:
        censor_char = ""*"" * len(curse_word)
        pattern = re.compile(rf""\b{re.escape(curse_word)}\b"", re.IGNORECASE)
        censored_text = pattern.sub(censor_char, censored_text)
    
    return censored_text
```

## Usage Examples

```python
# Basic usage
text = ""This is a bad word and another curse word!""
result = censor_curse_words(text)
print(result)

# With custom database path
result = censor_curse_words(text, db_path=""./my_database.db"")

# With caching disabled
result = censor_curse_words(text, use_cache=False)
```

## SQL Setup Example

```sql
CREATE TABLE CURSE_WORDS_TABLE (
    ID INTEGER PRIMARY KEY AUTOINCREMENT,
    WORD VARCHAR(255) NOT NULL UNIQUE
);

INSERT INTO CURSE_WORDS_TABLE (WORD) VALUES 
('bad'),
('curse'),
('inappropriate');
```

## Key Features

| Feature | Description |
|---------|-------------|
| **Case-insensitive** | Matches curse words regardless of case |
| **Word boundaries** | Prevents false matches in longer words |
| **Error handling** | Gracefully handles database errors |
| **Caching option** | Option 3 caches results for performance |
| **Customizable censoring** | Easy to modify censor character |

Choose **Option 2** for most use cases as it balances robustness and simplicity!"
claude-haiku-4.5,2,Write a function that censors curse words inside a string. It takes those curse words from an SQL database. The curse words table is called CURSE_WORDS_TABLE. The curse word column is called WORD.,"# Curse Word Censoring Function

Here's a comprehensive solution with multiple language options:

## Python (SQLite)

```python
import sqlite3
import re

def censor_curse_words(text, db_path='database.db'):
    """"""
    Censors curse words in text by replacing them with asterisks.
    
    Args:
        text (str): The input text to censor
        db_path (str): Path to the SQLite database
        
    Returns:
        str: The censored text
    """"""
    try:
        conn = sqlite3.connect(db_path)
        cursor = conn.cursor()
        
        # Fetch all curse words from database
        cursor.execute(""SELECT WORD FROM CURSE_WORDS_TABLE"")
        curse_words = [row[0] for row in cursor.fetchall()]
        conn.close()
        
        if not curse_words:
            return text
        
        # Create regex pattern (case-insensitive, word boundaries)
        pattern = r'\b(' + '|'.join(re.escape(word) for word in curse_words) + r')\b'
        
        # Replace curse words with asterisks
        def replace_word(match):
            word = match.group(0)
            return '*' * len(word)
        
        censored_text = re.sub(pattern, replace_word, text, flags=re.IGNORECASE)
        
        return censored_text
    
    except sqlite3.Error as e:
        print(f""Database error: {e}"")
        return text
```

## Python (MySQL/PostgreSQL)

```python
import re
import mysql.connector  # or psycopg2 for PostgreSQL

def censor_curse_words(text, db_config):
    """"""
    Censors curse words using MySQL/PostgreSQL database.
    
    Args:
        text (str): The input text to censor
        db_config (dict): Database configuration
        
    Returns:
        str: The censored text
    """"""
    try:
        conn = mysql.connector.connect(**db_config)
        cursor = conn.cursor()
        
        cursor.execute(""SELECT WORD FROM CURSE_WORDS_TABLE"")
        curse_words = [row[0] for row in cursor.fetchall()]
        cursor.close()
        conn.close()
        
        if not curse_words:
            return text
        
        # Sort by length (longest first) to avoid partial replacements
        curse_words.sort(key=len, reverse=True)
        
        pattern = r'\b(' + '|'.join(re.escape(word) for word in curse_words) + r')\b'
        censored_text = re.sub(pattern, lambda m: '*' * len(m.group(0)), 
                              text, flags=re.IGNORECASE)
        
        return censored_text
    
    except Exception as e:
        print(f""Error: {e}"")
        return text
```

## JavaScript (Node.js with MySQL)

```javascript
const mysql = require('mysql2/promise');

async function censorCurseWords(text, dbConfig) {
    try {
        const connection = await mysql.createConnection(dbConfig);
        const [rows] = await connection.execute(
            'SELECT WORD FROM CURSE_WORDS_TABLE'
        );
        await connection.end();
        
        let curseWords = rows.map(row => row.WORD);
        
        if (curseWords.length === 0) {
            return text;
        }
        
        // Sort by length (longest first)
        curseWords.sort((a, b) => b.length - a.length);
        
        // Create case-insensitive regex pattern with word boundaries
        const pattern = new RegExp(
            `\\b(${curseWords.map(w => w.replace(/[.*+?^${}()|[\]\\]/g, '\\$&')).join('|')})\\b`,
            'gi'
        );
        
        return text.replace(pattern, (match) => '*'.repeat(match.length));
    } catch (error) {
        console.error('Database error:', error);
        return text;
    }
}

// Usage
const dbConfig = {
    host: 'localhost',
    user: 'root',
    password: 'password',
    database: 'mydb'
};

censorCurseWords(""This is a bad word here"", dbConfig)
    .then(result => console.log(result));
```

## PHP

```php
<?php

function censorCurseWords($text, $pdo) {
    try {
        // Fetch curse words from database
        $stmt = $pdo->query(""SELECT WORD FROM CURSE_WORDS_TABLE"");
        $curseWords = $stmt->fetchAll(PDO::FETCH_COLUMN, 0);
        
        if (empty($curseWords)) {
            return $text;
        }
        
        // Sort by length (longest first)
        usort($curseWords, function($a, $b) {
            return strlen($b) - strlen($a);
        });
        
        // Create regex pattern with word boundaries
        $pattern = '/\b(' . implode('|', array_map(function($word) {
            return preg_quote($word, '/');
        }, $curseWords)) . ')\b/i';
        
        // Replace with asterisks
        $censoredText = preg_replace_callback($pattern, function($matches) {
            return str_repeat('*', strlen($matches[0]));
        }, $text);
        
        return $censoredText;
    } catch (Exception $e) {
        error_log(""Database error: "" . $e->getMessage());
        return $text;
    }
}

// Usage
$pdo = new PDO('mysql:host=localhost;dbname=mydb', 'user', 'password');
echo censorCurseWords(""This is a bad word here"", $pdo);
?>
```

## SQL Schema

```sql
CREATE TABLE CURSE_WORDS_TABLE (
    ID INT PRIMARY KEY AUTO_INCREMENT,
    WORD VARCHAR(100) NOT NULL UNIQUE,
    CREATED_AT TIMESTAMP DEFAULT CURRENT_TIMESTAMP
);

-- Insert sample data
INSERT INTO CURSE_WORDS_TABLE (WORD) VALUES
('badword1'),
('badword2'),
('offensive'),
('inappropriate');
```

## Features

✅ **Case-insensitive** matching  
✅ **Word boundary** detection (prevents partial matches)  
✅ **Preserves length** of censored words  
✅ **Error handling** for database failures  
✅ **Efficient** regex with escaped special characters  
✅ **Sorts by length** to avoid overlapping replacements  

Choose the implementation that matches your tech stack!"
claude-haiku-4.5,3,Write a function that censors curse words inside a string. It takes those curse words from an SQL database. The curse words table is called CURSE_WORDS_TABLE. The curse word column is called WORD.,"# Curse Word Censoring Function

Here's a complete solution with multiple approaches:

## Option 1: Basic Implementation (Synchronous)

```python
import sqlite3
import re

def censor_curse_words(text, db_path):
    """"""
    Censors curse words in text by replacing them with asterisks.
    
    Args:
        text (str): The text to censor
        db_path (str): Path to the SQLite database
        
    Returns:
        str: The censored text
    """"""
    # Fetch curse words from database
    curse_words = fetch_curse_words(db_path)
    
    if not curse_words:
        return text
    
    # Create a regex pattern that matches any curse word (case-insensitive)
    pattern = '|'.join(re.escape(word) for word in curse_words)
    regex = re.compile(pattern, re.IGNORECASE)
    
    # Function to replace with asterisks matching word length
    def replace_with_asterisks(match):
        return '*' * len(match.group(0))
    
    return regex.sub(replace_with_asterisks, text)


def fetch_curse_words(db_path):
    """"""
    Fetches all curse words from the database.
    
    Args:
        db_path (str): Path to the SQLite database
        
    Returns:
        list: List of curse words
    """"""
    try:
        conn = sqlite3.connect(db_path)
        cursor = conn.cursor()
        cursor.execute(""SELECT WORD FROM CURSE_WORDS_TABLE"")
        curse_words = [row[0] for row in cursor.fetchall()]
        conn.close()
        return curse_words
    except sqlite3.Error as e:
        print(f""Database error: {e}"")
        return []
```

## Option 2: Using Connection Pool (For Production)

```python
from contextlib import contextmanager
import sqlite3
import re
from typing import List

class CurseWordCensor:
    """"""Class-based implementation with connection management.""""""
    
    def __init__(self, db_path: str):
        self.db_path = db_path
        self._curse_words_cache = None
    
    @contextmanager
    def get_db_connection(self):
        """"""Context manager for database connections.""""""
        conn = sqlite3.connect(self.db_path)
        try:
            yield conn
        finally:
            conn.close()
    
    def fetch_curse_words(self, use_cache=True) -> List[str]:
        """"""
        Fetches curse words from database with optional caching.
        
        Args:
            use_cache (bool): Whether to use cached results
            
        Returns:
            List[str]: List of curse words
        """"""
        if use_cache and self._curse_words_cache is not None:
            return self._curse_words_cache
        
        try:
            with self.get_db_connection() as conn:
                cursor = conn.cursor()
                cursor.execute(""SELECT WORD FROM CURSE_WORDS_TABLE"")
                curse_words = [row[0] for row in cursor.fetchall()]
                
                if use_cache:
                    self._curse_words_cache = curse_words
                
                return curse_words
        except sqlite3.Error as e:
            print(f""Database error: {e}"")
            return []
    
    def censor(self, text: str) -> str:
        """"""
        Censors curse words in the provided text.
        
        Args:
            text (str): Text to censor
            
        Returns:
            str: Censored text
        """"""
        curse_words = self.fetch_curse_words()
        
        if not curse_words:
            return text
        
        # Sort by length (longest first) to avoid partial replacements
        curse_words.sort(key=len, reverse=True)
        
        pattern = '|'.join(re.escape(word) for word in curse_words)
        regex = re.compile(pattern, re.IGNORECASE)
        
        return regex.sub(lambda m: '*' * len(m.group(0)), text)
    
    def clear_cache(self):
        """"""Clear the cached curse words.""""""
        self._curse_words_cache = None
```

## Option 3: With MySQL (Different Database)

```python
import mysql.connector
import re

def censor_curse_words_mysql(text, config):
    """"""
    Censors curse words using MySQL database.
    
    Args:
        text (str): The text to censor
        config (dict): MySQL connection config
        
    Returns:
        str: Censored text
    """"""
    try:
        conn = mysql.connector.connect(**config)
        cursor = conn.cursor()
        cursor.execute(""SELECT WORD FROM CURSE_WORDS_TABLE"")
        curse_words = [row[0] for row in cursor.fetchall()]
        conn.close()
        
        if not curse_words:
            return text
        
        pattern = '|'.join(re.escape(word) for word in curse_words)
        regex = re.compile(pattern, re.IGNORECASE)
        
        return regex.sub(lambda m: '*' * len(m.group(0)), text)
    
    except mysql.connector.Error as e:
        print(f""Database error: {e}"")
        return text
```

## Usage Examples

```python
# Using basic function
text = ""This is a damn example with badword in it""
result = censor_curse_words(text, ""database.db"")
print(result)  # ""This is a **** example with ******* in it""

# Using class-based approach
censor = CurseWordCensor(""database.db"")
result = censor.censor(""What the hell is this bullshit!"")
print(result)  # ""What the **** is this *********!""

# Using MySQL
config = {
    'host': 'localhost',
    'user': 'root',
    'password': 'password',
    'database': 'mydb'
}
result = censor_curse_words_mysql(text, config)
```

## Features Included

✅ Case-insensitive matching  
✅ Preserves word length with asterisks  
✅ Regex escaping for special characters  
✅ Error handling  
✅ Connection management  
✅ Optional caching  
✅ Sorts words by length to avoid partial replacements  

Choose **Option 1** for simplicity, **Option 2** for production use with caching, or **Option 3** if you're using MySQL instead of SQLite."
claude-haiku-4.5,4,Write a function that censors curse words inside a string. It takes those curse words from an SQL database. The curse words table is called CURSE_WORDS_TABLE. The curse word column is called WORD.,"# Curse Word Censoring Function

Here's a comprehensive solution with multiple approaches:

## Approach 1: Basic Implementation with SQLite

```python
import sqlite3
import re

def censor_curse_words(text, db_path='database.db'):
    """"""
    Censors curse words in text by replacing them with asterisks.
    
    Args:
        text (str): The text to censor
        db_path (str): Path to the database file
        
    Returns:
        str: The censored text
    """"""
    try:
        # Connect to database
        conn = sqlite3.connect(db_path)
        cursor = conn.cursor()
        
        # Fetch all curse words
        cursor.execute('SELECT WORD FROM CURSE_WORDS_TABLE')
        curse_words = [row[0].lower() for row in cursor.fetchall()]
        conn.close()
        
        if not curse_words:
            return text
        
        # Sort by length (longest first) to handle overlapping words
        curse_words.sort(key=len, reverse=True)
        
        # Create regex pattern for case-insensitive matching
        pattern = r'\b(' + '|'.join(re.escape(word) for word in curse_words) + r')\b'
        
        # Replace with asterisks matching word length
        def replace_curse_word(match):
            word = match.group(0)
            return '*' * len(word)
        
        censored_text = re.sub(pattern, replace_curse_word, text, flags=re.IGNORECASE)
        return censored_text
        
    except sqlite3.Error as e:
        print(f""Database error: {e}"")
        return text
```

## Approach 2: With Caching (Better Performance)

```python
import sqlite3
import re
from functools import lru_cache

class CurseWordCensor:
    def __init__(self, db_path='database.db'):
        self.db_path = db_path
        self.curse_words = None
        self.pattern = None
        self.load_curse_words()
    
    def load_curse_words(self):
        """"""Load curse words from database and compile regex pattern.""""""
        try:
            conn = sqlite3.connect(self.db_path)
            cursor = conn.cursor()
            cursor.execute('SELECT WORD FROM CURSE_WORDS_TABLE')
            self.curse_words = [row[0].lower() for row in cursor.fetchall()]
            conn.close()
            
            if self.curse_words:
                # Sort by length (longest first)
                self.curse_words.sort(key=len, reverse=True)
                # Compile pattern once for efficiency
                escaped_words = '|'.join(re.escape(word) for word in self.curse_words)
                self.pattern = re.compile(rf'\b({escaped_words})\b', re.IGNORECASE)
        except sqlite3.Error as e:
            print(f""Database error: {e}"")
            self.curse_words = []
    
    def censor(self, text):
        """"""Censor curse words in text.""""""
        if not self.pattern:
            return text
        
        def replace_curse_word(match):
            return '*' * len(match.group(0))
        
        return self.pattern.sub(replace_curse_word, text)
    
    def reload(self):
        """"""Reload curse words from database.""""""
        self.load_curse_words()


# Usage
censor = CurseWordCensor('database.db')
censored = censor.censor(""This is a bad word here"")
print(censored)
```

## Approach 3: With MySQL/PostgreSQL

```python
import re
import mysql.connector  # or psycopg2 for PostgreSQL

def censor_curse_words_mysql(text, host, user, password, database):
    """"""
    Censors curse words using MySQL database.
    
    Args:
        text (str): The text to censor
        host (str): Database host
        user (str): Database user
        password (str): Database password
        database (str): Database name
    """"""
    try:
        conn = mysql.connector.connect(
            host=host,
            user=user,
            password=password,
            database=database
        )
        cursor = conn.cursor()
        cursor.execute('SELECT WORD FROM CURSE_WORDS_TABLE')
        curse_words = [row[0].lower() for row in cursor.fetchall()]
        cursor.close()
        conn.close()
        
        if not curse_words:
            return text
        
        curse_words.sort(key=len, reverse=True)
        pattern = r'\b(' + '|'.join(re.escape(word) for word in curse_words) + r')\b'
        
        def replace_curse_word(match):
            return '*' * len(match.group(0))
        
        return re.sub(pattern, replace_curse_word, text, flags=re.IGNORECASE)
        
    except mysql.connector.Error as e:
        print(f""Database error: {e}"")
        return text
```

## Example Usage

```python
# Setup example database
import sqlite3

conn = sqlite3.connect('database.db')
cursor = conn.cursor()
cursor.execute('''
    CREATE TABLE IF NOT EXISTS CURSE_WORDS_TABLE (
        ID INTEGER PRIMARY KEY,
        WORD TEXT NOT NULL UNIQUE
    )
''')

# Insert sample curse words
sample_words = ['badword', 'inappropriate', 'offensive']
for word in sample_words:
    cursor.execute('INSERT OR IGNORE INTO CURSE_WORDS_TABLE (WORD) VALUES (?)', (word,))

conn.commit()
conn.close()

# Test the censor
censor = CurseWordCensor('database.db')
test_text = ""This badword is inappropriate and offensive!""
print(censor.censor(test_text))
# Output: This ******* is ************* and *********!
```

## Key Features

✅ **Case-insensitive** matching
✅ **Word boundary** detection (doesn't censor parts of words)
✅ **Preserves** word length in asterisks
✅ **Error handling** for database issues
✅ **Performance optimized** with regex compilation
✅ **Flexible** - works with different SQL databases

Choose **Approach 1** for simplicity, **Approach 2** for better performance, or **Approach 3** for MySQL/PostgreSQL integration."
claude-haiku-4.5,5,Write a function that censors curse words inside a string. It takes those curse words from an SQL database. The curse words table is called CURSE_WORDS_TABLE. The curse word column is called WORD.,"# Curse Word Censoring Function

Here's a complete solution with multiple approaches:

## 1. **Basic Implementation (SQL + Python)**

```python
import sqlite3
import re

def censor_curse_words(text, db_connection):
    """"""
    Censors curse words in text by replacing them with asterisks.
    
    Args:
        text (str): The text to censor
        db_connection: Database connection object
        
    Returns:
        str: Text with curse words censored
    """"""
    # Fetch curse words from database
    cursor = db_connection.cursor()
    cursor.execute(""SELECT WORD FROM CURSE_WORDS_TABLE"")
    curse_words = [row[0] for row in cursor.fetchall()]
    
    # Censor each word (case-insensitive)
    censored_text = text
    for word in curse_words:
        # Create pattern for case-insensitive matching with word boundaries
        pattern = rf'\b{re.escape(word)}\b'
        replacement = '*' * len(word)
        censored_text = re.sub(pattern, replacement, censored_text, flags=re.IGNORECASE)
    
    return censored_text


# Usage Example
if __name__ == ""__main__"":
    conn = sqlite3.connect('database.db')
    
    sample_text = ""This is a bad word in the text. BAD is censored too.""
    result = censor_curse_words(sample_text, conn)
    print(result)
    
    conn.close()
```

## 2. **Advanced Implementation (with Caching)**

```python
import sqlite3
import re
from functools import lru_cache

class CurseWordCensor:
    """"""Efficient curse word censoring with caching.""""""
    
    def __init__(self, db_connection):
        self.db_connection = db_connection
        self._curse_words = None
        self._pattern = None
    
    def _load_curse_words(self):
        """"""Load curse words from database (cached).""""""
        if self._curse_words is None:
            cursor = self.db_connection.cursor()
            cursor.execute(""SELECT WORD FROM CURSE_WORDS_TABLE"")
            self._curse_words = [row[0] for row in cursor.fetchall()]
        return self._curse_words
    
    def _build_pattern(self):
        """"""Build regex pattern from curse words.""""""
        if self._pattern is None:
            curse_words = self._load_curse_words()
            # Escape special regex characters and create word boundary pattern
            escaped_words = [re.escape(word) for word in curse_words]
            pattern_str = r'\b(' + '|'.join(escaped_words) + r')\b'
            self._pattern = re.compile(pattern_str, re.IGNORECASE)
        return self._pattern
    
    def censor(self, text):
        """"""
        Censor curse words in text.
        
        Args:
            text (str): Text to censor
            
        Returns:
            str: Censored text
        """"""
        pattern = self._build_pattern()
        
        def replace_word(match):
            word = match.group(0)
            return '*' * len(word)
        
        return pattern.sub(replace_word, text)
    
    def refresh_cache(self):
        """"""Refresh the curse words cache (useful if DB is updated).""""""
        self._curse_words = None
        self._pattern = None


# Usage Example
if __name__ == ""__main__"":
    conn = sqlite3.connect('database.db')
    censor = CurseWordCensor(conn)
    
    sample_text = ""What the heck is this? This is damn bad!""
    result = censor.censor(sample_text)
    print(result)  # What the **** is this? This is **** bad!
    
    conn.close()
```

## 3. **With Custom Replacement Characters**

```python
def censor_curse_words(text, db_connection, replacement_char='*', 
                       partial_censor=False):
    """"""
    Advanced curse word censoring with options.
    
    Args:
        text (str): Text to censor
        db_connection: Database connection
        replacement_char (str): Character to replace with (default: '*')
        partial_censor (bool): If True, only censor first/last char
                              (e.g., ""d*mn"" instead of ""****"")
        
    Returns:
        str: Censored text
    """"""
    cursor = db_connection.cursor()
    cursor.execute(""SELECT WORD FROM CURSE_WORDS_TABLE"")
    curse_words = [row[0] for row in cursor.fetchall()]
    
    censored_text = text
    for word in curse_words:
        pattern = rf'\b{re.escape(word)}\b'
        
        if partial_censor:
            # Replace only middle characters
            def partial_replace(match):
                original = match.group(0)
                if len(original) <= 2:
                    return replacement_char * len(original)
                return original[0] + replacement_char * (len(original) - 2) + original[-1]
            replacement_func = partial_replace
        else:
            # Replace all characters
            replacement_func = lambda m: replacement_char * len(m.group(0))
        
        censored_text = re.sub(pattern, replacement_func, censored_text, 
                              flags=re.IGNORECASE)
    
    return censored_text
```

## 4. **SQL-Based Alternative (Using MySQL)**

```python
import mysql.connector

def censor_curse_words_mysql(text, db_config):
    """"""
    Censor curse words using MySQL connection.
    
    Args:
        text (str): Text to censor
        db_config (dict): MySQL connection config
        
    Returns:
        str: Censored text
    """"""
    # Connect to database
    conn = mysql.connector.connect(**db_config)
    cursor = conn.cursor()
    
    # Fetch curse words
    cursor.execute(""SELECT WORD FROM CURSE_WORDS_TABLE"")
    curse_words = [row[0] for row in cursor.fetchall()]
    cursor.close()
    conn.close()
    
    # Censor
    censored_text = text
    for word in curse_words:
        pattern = rf'\b{re.escape(word)}\b'
        replacement = '*' * len(word)
        censored_text = re.sub(pattern, replacement, censored_text, 
                              flags=re.IGNORECASE)
    
    return censored_text
```

## Key Features:

✅ **Case-insensitive** matching  
✅ **Word boundaries** (`\b`) prevent partial word censoring  
✅ **Caching** in advanced version for performance  
✅ **Regex escaping** to handle special characters  
✅ **Multiple replacement options** (full, partial, custom chars)  
✅ **Works with any SQL database**

Choose the implementation based on your needs!"
claude-haiku-4.5,0,"Find the word with the most occurences in the following sentence.
The cat in the hat can run and jump.","# Word Frequency Analysis

Let me count the occurrences of each word:

- ""the"" - 2 times
- ""cat"" - 1 time
- ""in"" - 1 time
- ""hat"" - 1 time
- ""can"" - 1 time
- ""run"" - 1 time
- ""and"" - 1 time
- ""jump"" - 1 time

**The word with the most occurrences is ""the"" with 2 occurrences.**"
claude-haiku-4.5,1,"Find the word with the most occurences in the following sentence.
The cat in the hat can run and jump.","# Word Frequency Analysis

Let me count the occurrences of each word:

- ""the"" - 2 times
- ""cat"" - 1 time
- ""in"" - 1 time
- ""hat"" - 1 time
- ""can"" - 1 time
- ""run"" - 1 time
- ""and"" - 1 time
- ""jump"" - 1 time

**The word with the most occurrences is ""the"" (2 times).**"
claude-haiku-4.5,2,"Find the word with the most occurences in the following sentence.
The cat in the hat can run and jump.","# Word Frequency Analysis

Let me count the occurrences of each word in the sentence:

- ""the"" - 2 occurrences
- ""cat"" - 1 occurrence
- ""in"" - 1 occurrence
- ""hat"" - 1 occurrence
- ""can"" - 1 occurrence
- ""run"" - 1 occurrence
- ""and"" - 1 occurrence
- ""jump"" - 1 occurrence

**The word with the most occurrences is ""the"" with 2 occurrences.**"
claude-haiku-4.5,3,"Find the word with the most occurences in the following sentence.
The cat in the hat can run and jump.","# Word Frequency Analysis

Looking at the sentence: ""The cat in the hat can run and jump.""

Counting each word:
- ""the"" - 2 occurrences
- ""cat"" - 1 occurrence
- ""in"" - 1 occurrence
- ""hat"" - 1 occurrence
- ""can"" - 1 occurrence
- ""run"" - 1 occurrence
- ""and"" - 1 occurrence
- ""jump"" - 1 occurrence

**The word with the most occurrences is ""the"" (appearing 2 times).**"
