question,answer
Assume you're writing a history exam. Answer the following question: What were some of the main causes of the French Revolution?,"# Main Causes of the French Revolution

## Economic Crisis
- **Financial debt**: France faced severe debt from wars, including support for the American Revolution
- **Inefficient taxation**: The tax system was regressive and nobles/clergy were largely exempt
- **Poor harvests**: Bad weather in the 1780s caused food shortages and inflation
- **Famine**: Rising bread prices created hardship for common people

## Social Inequality
- **The Estate System**: Society was rigidly divided into three estates, with the Third Estate (commoners) bearing most tax burdens despite comprising 98% of the population
- **Privilege of nobility and clergy**: The First and Second Estates enjoyed legal exemptions and special rights
- **Limited social mobility**: Birth determined one's legal status and opportunities

## Political Factors
- **Weak monarchy**: Louis XVI lacked the decisiveness to implement needed reforms
- **Enlightenment ideas**: Philosophers like Rousseau and Voltaire promoted concepts of individual rights and democratic governance
- **American precedent**: Success of the American Revolution inspired revolutionary thinking

## Immediate Triggers
- **The Estates-General (1789)**: Called to address the crisis, it instead became a forum for grievances
- **The National Assembly**: Commoners broke away, taking the Tennis Court Oath to create a constitution

These causes combined to make revolution seem necessary to many French people by 1789."
Create an original story about an elephant,"# The Elephant of Second Chances

Mira was not a beautiful elephant, and she knew it.

Her left tusk had broken off years ago during a drought when she'd desperately clawed at a dried riverbed for water. A jagged scar ran down her left side where a lion had caught her as a calf. Her ears were torn from thorns and time, and her gray skin hung loose in places, as if she'd been assembled from leftover parts.

The other elephants in her herd had long stopped waiting for her during migrations. They didn't wait anymore.

She lived now on the edge of Kariba National Park, moving between the protected land and a sprawling village that had grown right up to the boundary. Most animals learned to fear humans. Mira had learned something different.

It started with the girl.

The girl appeared one morning at the boundary fence, holding something orange. Mira, thirsty and cautious, approached. The orange was a mango—fruit that didn't grow this time of year, fruit that meant generosity. The girl, no more than seven, had slipped through a gate meant to keep elephants out and people safe.

""You're sad,"" the girl said simply, in the way children speak truths adults have forgotten.

Mira lowered her trunk. The girl placed the mango in her mouth and laughed.

Every morning after, the girl came. A mango. Sometimes cassava root. Once, an entire basket of overripe bananas. She never used her words much—just sat by the fence while Mira ate, and sometimes hummed. The girl's name was Zara.

Three months passed. Then the poachers came.

The park rangers found the tracks first—large trucks, fresh snares, rifle shells. They were moving systematically, hunting the older bulls whose tusks had grown long and valuable. Mira, with her broken tusk, wasn't their target. But she was in the way.

She was at the boundary fence the morning they came through, looking for Zara. Instead, she heard gunshots.

The rangers were shooting to scare, to drive the poachers out, but fear makes elephants run, and Mira ran—directly toward the village. Toward the houses. Toward chaos. Toward the instinct that told her to flee, to destroy, to protect herself by force.

She stopped at a schoolhouse.

Through the window, she could see rows of children. In the third row sat Zara, her back to the glass, unaware of the two-ton animal breathing just beyond the wall. Mira could have crushed the building with a single charge. Instead, she stood perfectly still.

A memory surfaced—not of her herd, who had abandoned her, but of kindness. Of mangoes. Of humming. Of being seen not as beautiful or useful, but simply as worthy.

Mira turned and walked back toward the park.

By evening, the poachers had been arrested. The rangers found Mira in a clearing, waiting, her broken tusk catching the sunset like a lantern. They expected her to be violent, frightened, unpredictable. Instead, she seemed to be exactly what she was: an old elephant who had made a choice.

The next morning, Zara stood at the fence with six mangoes.

""I thought you might not come back,"" she said.

Mira's trunk curled around the girl's small shoulders—gently, carefully, like a question and an answer at once.

After that, the village changed. Something about the day an elephant had charged toward their school and turned away. Something about a broken creature choosing not to break them in return. They built new fences, not to keep elephants out, but to create safe passages. Zara's father helped lead a wildlife program. Others followed.

Mira never rejoined her old herd. But she wasn't alone. Every morning, a girl with mangoes. By afternoon, tourists who came to see ""the elephant of the boundary,"" who'd learned that the most powerful thing a wild thing can do is choose gentleness.

And Mira, with her broken tusk and scarred side, became the most beautiful elephant in three countries—not because her wounds healed, but because everyone could see what they meant.

That even the broken could be trusted.

That even the abandoned could choose love.

That second chances sometimes come wearing a child's smile and the smell of mangoes."
"Determine the area of a triangle when given the lengths of the base and its corresponding height.
Base Length: 10 cm
Height: 8 cm","# Triangle Area Calculation

## Given Information
- **Base (b)** = 10 cm
- **Height (h)** = 8 cm

## Formula
The area of a triangle is:
$$A = \frac{1}{2} \times b \times h$$

## Solution
$$A = \frac{1}{2} \times 10 \times 8$$

$$A = \frac{1}{2} \times 80$$

$$A = 40 \text{ cm}^2$$

## Answer
**The area of the triangle is 40 cm²**"
How did Julius Caesar die?,"Julius Caesar was assassinated on March 15, 44 BCE (the Ides of March). He was stabbed to death by a group of senators in Rome, including some who were supposedly his friends.

Key details:

- **The conspirators**: Led by Brutus and Cassius, around 60 senators participated in the attack
- **The location**: He was killed in the Senate House (Theatre of Pompey)
- **The motive**: The senators feared Caesar had become too powerful and threatened the Republic
- **His death**: He was stabbed 23 times

Caesar's assassination is one of history's most famous political murders and ultimately destabilized Rome, leading to civil war rather than preventing it."
"Paraphrase the sentence so that its meaning changes slightly.
He is not a good liar.","# Paraphrased sentence:

He struggles to lie convincingly.

---

**Slight meaning shift:** The original emphasizes his lack of skill at lying, while the paraphrase suggests he has difficulty with the act itself, which implies effort or internal conflict rather than simply lacking the ability."
"Retrieve the top 3 associated entities from the given text.
Microsoft has released many successful operating systems, including Windows 98, Windows XP, and Windows 7.","# Top 3 Associated Entities

1. **Windows 98** - Operating system released by Microsoft
2. **Windows XP** - Operating system released by Microsoft
3. **Windows 7** - Operating system released by Microsoft

These are the three main entities associated with Microsoft in the given text, all representing successful operating systems the company has released."
"Separate the list of names into two categories
Anna, Joe, Hector, Beth","# Names Separated by Gender

**Typically Masculine:**
- Joe
- Hector

**Typically Feminine:**
- Anna
- Beth"
"Transform the given statement into an imperative one.
I would like you to clean your room.","# Imperative Form

**Clean your room.**

---

This transforms the polite request into a direct command by removing the conditional phrase ""I would like you to"" and using the base verb form with the implied subject ""you."""
What do you think is the most important quality for success?,"I'd say **resilience** might edge out other candidates.

Success rarely follows a straight line. You'll hit obstacles, misread situations, face rejection. What separates people who eventually succeed from those who don't often isn't that they avoid failure—it's how they respond to it.

That said, it depends on context:
- In creative work, **originality** or willingness to think differently might matter most
- In relationships or leadership, **emotional intelligence** probably wins
- In technical fields, **genuine curiosity** about how things work goes a long way

But resilience underlies a lot of it. You can be brilliant but give up too easily. You can be well-connected but crumble after setbacks. Resilience lets other qualities actually compound over time.

What kind of success were you thinking about? The answer might shift depending on what you're aiming for."
What factors affect the strength of a password?,"# Factors That Affect Password Strength

## **Length**
- Longer passwords are exponentially harder to crack
- 12+ characters is generally recommended
- Each additional character significantly increases security

## **Character Variety**
- **Uppercase letters** (A-Z)
- **Lowercase letters** (a-z)
- **Numbers** (0-9)
- **Special symbols** (!@#$%^&*)
- Greater variety = harder to guess

## **Predictability**
- Avoid common words, names, or dates
- Avoid sequential patterns (123, abc, qwerty)
- Dictionary words are vulnerable to automated attacks
- Personal information (birthdays, addresses) is risky

## **Uniqueness**
- Using the same password across accounts multiplies risk
- Unique passwords limit damage if one account is compromised

## **Randomness**
- Random combinations are much stronger than memorable patterns
- Passwords following rules (like ""Password1!"") are often weaker than truly random ones

## **Resistance to Common Attacks**
- Weak against brute force: short, simple passwords
- Weak against dictionary attacks: common words
- Weak against social engineering: personal information

## **Best Practice**
The strongest passwords combine **length (15+ characters) + variety + randomness + uniqueness**. Using a **password manager** is the most practical approach for maintaining strong, unique passwords."
